date,state,dose,daily_vac
2022-03-09,Terengganu,1st Dose,394
2022-03-09,Kuala Lumpur,1st Dose,3491
2022-03-09,Labuan,1st Dose,85
2022-03-09,Putrajaya,1st Dose,730
2022-03-09,Malaysia,1st Dose,18762
2022-03-10,Johor,1st Booster,6616
2022-03-10,Kedah,1st Booster,2448
2022-03-10,Kelantan,1st Booster,1707
2022-03-10,Melaka,1st Booster,1195
2022-03-10,Negeri Sembilan,1st Booster,1763
2022-03-10,Pahang,1st Booster,1828
2022-03-10,Perak,1st Booster,2260
2022-03-10,Perlis,1st Booster,463
2022-03-10,Penang,1st Booster,2534
2022-03-10,Sabah,1st Booster,5009
2022-03-10,Sarawak,1st Booster,1578
2022-03-10,Selangor,1st Booster,9133
2022-03-10,Terengganu,1st Booster,1007
2022-03-10,Kuala Lumpur,1st Booster,1504
2022-03-10,Labuan,1st Booster,142
2022-03-10,Putrajaya,1st Booster,117
2022-03-10,Malaysia,1st Booster,39304
2022-03-10,Johor,2nd Booster,20
2022-03-10,Kedah,2nd Booster,5
2022-03-10,Kelantan,2nd Booster,6
2022-03-10,Melaka,2nd Booster,0
2022-03-10,Negeri Sembilan,2nd Booster,4
2022-03-10,Pahang,2nd Booster,8
2022-03-10,Perak,2nd Booster,10
2022-03-10,Perlis,2nd Booster,0
2022-03-10,Penang,2nd Booster,5
2022-03-10,Sabah,2nd Booster,10
2022-03-10,Sarawak,2nd Booster,11
2022-03-10,Selangor,2nd Booster,33
2022-03-10,Terengganu,2nd Booster,2
2022-03-10,Kuala Lumpur,2nd Booster,4
2022-03-10,Labuan,2nd Booster,1
2022-03-10,Putrajaya,2nd Booster,1
2022-03-10,Malaysia,2nd Booster,120
2022-03-10,Johor,2nd Dose,286
2022-03-10,Kedah,2nd Dose,64
2022-03-10,Kelantan,2nd Dose,68
2022-03-10,Melaka,2nd Dose,26
2022-03-10,Negeri Sembilan,2nd Dose,47
2022-03-10,Pahang,2nd Dose,66
2022-03-10,Perak,2nd Dose,135
2022-03-10,Perlis,2nd Dose,6
2022-03-10,Penang,2nd Dose,81
2022-03-10,Sabah,2nd Dose,157
2022-03-10,Sarawak,2nd Dose,118
2022-03-10,Selangor,2nd Dose,285
2022-03-10,Terengganu,2nd Dose,39
2022-03-10,Kuala Lumpur,2nd Dose,150
2022-03-10,Labuan,2nd Dose,6
2022-03-10,Putrajaya,2nd Dose,0
2022-03-10,Malaysia,2nd Dose,1534
2022-03-10,Johor,1st Dose,1777
2022-03-10,Kedah,1st Dose,1068
2022-03-10,Kelantan,1st Dose,562
2022-03-10,Melaka,1st Dose,497
2022-03-10,Negeri Sembilan,1st Dose,611
2022-03-10,Pahang,1st Dose,647
2022-03-10,Perak,1st Dose,685
2022-03-10,Perlis,1st Dose,113
2022-03-10,Penang,1st Dose,843
2022-03-10,Sabah,1st Dose,1683
2022-03-10,Sarawak,1st Dose,4302
2022-03-10,Selangor,1st Dose,3918
2022-03-10,Terengganu,1st Dose,267
2022-03-10,Kuala Lumpur,1st Dose,2035
2022-03-10,Labuan,1st Dose,75
2022-03-10,Putrajaya,1st Dose,901
2022-03-10,Malaysia,1st Dose,19984
2022-03-11,Johor,1st Booster,4494
2022-03-11,Kedah,1st Booster,714
2022-03-11,Kelantan,1st Booster,368
2022-03-11,Melaka,1st Booster,1093
2022-03-11,Negeri Sembilan,1st Booster,915
2022-03-11,Pahang,1st Booster,1627
2022-03-11,Perak,1st Booster,2015
2022-03-11,Perlis,1st Booster,591
2022-03-11,Penang,1st Booster,2174
2022-03-11,Sabah,1st Booster,4500
2022-03-11,Sarawak,1st Booster,1656
2022-03-11,Selangor,1st Booster,7219
2022-03-11,Terengganu,1st Booster,200
2022-03-11,Kuala Lumpur,1st Booster,1337
2022-03-11,Labuan,1st Booster,132
2022-03-11,Putrajaya,1st Booster,236
2022-03-11,Malaysia,1st Booster,29271
2022-03-11,Johor,2nd Booster,4
2022-03-11,Kedah,2nd Booster,6
2022-03-11,Kelantan,2nd Booster,3
2022-03-11,Melaka,2nd Booster,0
2022-03-11,Negeri Sembilan,2nd Booster,28
2022-03-11,Pahang,2nd Booster,7
2022-03-11,Perak,2nd Booster,6
2022-03-11,Perlis,2nd Booster,1
2022-03-11,Penang,2nd Booster,5
2022-03-11,Sabah,2nd Booster,13
2022-03-11,Sarawak,2nd Booster,6
2022-03-11,Selangor,2nd Booster,23
2022-03-11,Terengganu,2nd Booster,0
2022-03-11,Kuala Lumpur,2nd Booster,1
2022-03-11,Labuan,2nd Booster,0
2022-03-11,Putrajaya,2nd Booster,1
2022-03-11,Malaysia,2nd Booster,104
2022-03-11,Johor,2nd Dose,102
2022-03-11,Kedah,2nd Dose,31
2022-03-11,Kelantan,2nd Dose,8
2022-03-11,Melaka,2nd Dose,31
2022-03-11,Negeri Sembilan,2nd Dose,52
2022-03-11,Pahang,2nd Dose,95
2022-03-11,Perak,2nd Dose,147
2022-03-11,Perlis,2nd Dose,68
2022-03-11,Penang,2nd Dose,98
2022-03-11,Sabah,2nd Dose,187
2022-03-11,Sarawak,2nd Dose,206
2022-03-11,Selangor,2nd Dose,311
2022-03-11,Terengganu,2nd Dose,10
2022-03-11,Kuala Lumpur,2nd Dose,147
2022-03-11,Labuan,2nd Dose,5
2022-03-11,Putrajaya,2nd Dose,39
2022-03-11,Malaysia,2nd Dose,1537
2022-03-11,Johor,1st Dose,2707
2022-03-11,Kedah,1st Dose,650
2022-03-11,Kelantan,1st Dose,184
2022-03-11,Melaka,1st Dose,622
2022-03-11,Negeri Sembilan,1st Dose,1304
2022-03-11,Pahang,1st Dose,1161
2022-03-11,Perak,1st Dose,1601
2022-03-11,Perlis,1st Dose,159
2022-03-11,Penang,1st Dose,929
2022-03-11,Sabah,1st Dose,2514
2022-03-11,Sarawak,1st Dose,3365
2022-03-11,Selangor,1st Dose,5906
2022-03-11,Terengganu,1st Dose,292
2022-03-11,Kuala Lumpur,1st Dose,2146
2022-03-11,Labuan,1st Dose,84
2022-03-11,Putrajaya,1st Dose,249
2022-03-11,Malaysia,1st Dose,23873
2022-03-12,Johor,1st Booster,1674
2022-03-12,Kedah,1st Booster,637
2022-03-12,Kelantan,1st Booster,474
2022-03-12,Melaka,1st Booster,584
2022-03-12,Negeri Sembilan,1st Booster,331
2022-03-12,Pahang,1st Booster,511
2022-03-12,Perak,1st Booster,1132
2022-03-12,Perlis,1st Booster,152
2022-03-12,Penang,1st Booster,1602
2022-03-12,Sabah,1st Booster,4051
2022-03-12,Sarawak,1st Booster,471
2022-03-12,Selangor,1st Booster,4222
2022-03-12,Terengganu,1st Booster,303
2022-03-12,Kuala Lumpur,1st Booster,1109
2022-03-12,Labuan,1st Booster,45
2022-03-12,Putrajaya,1st Booster,48
2022-03-12,Malaysia,1st Booster,17346
2022-03-12,Johor,2nd Booster,2
2022-03-12,Kedah,2nd Booster,4
2022-03-12,Kelantan,2nd Booster,1
2022-03-12,Melaka,2nd Booster,2
2022-03-12,Negeri Sembilan,2nd Booster,0
2022-03-12,Pahang,2nd Booster,1
2022-03-12,Perak,2nd Booster,0
2022-03-12,Perlis,2nd Booster,0
2022-03-12,Penang,2nd Booster,8
2022-03-12,Sabah,2nd Booster,8
2022-03-12,Sarawak,2nd Booster,0
2022-03-12,Selangor,2nd Booster,13
2022-03-12,Terengganu,2nd Booster,1
2022-03-12,Kuala Lumpur,2nd Booster,13
2022-03-12,Labuan,2nd Booster,1
2022-03-12,Putrajaya,2nd Booster,0
2022-03-12,Malaysia,2nd Booster,54
2022-03-12,Johor,2nd Dose,91
2022-03-12,Kedah,2nd Dose,25
2022-03-12,Kelantan,2nd Dose,16
2022-03-12,Melaka,2nd Dose,47
2022-03-12,Negeri Sembilan,2nd Dose,18
2022-03-12,Pahang,2nd Dose,31
2022-03-12,Perak,2nd Dose,54
2022-03-12,Perlis,2nd Dose,6
2022-03-12,Penang,2nd Dose,80
2022-03-12,Sabah,2nd Dose,186
2022-03-12,Sarawak,2nd Dose,79
2022-03-12,Selangor,2nd Dose,233
2022-03-12,Terengganu,2nd Dose,6
2022-03-12,Kuala Lumpur,2nd Dose,95
2022-03-12,Labuan,2nd Dose,7
2022-03-12,Putrajaya,2nd Dose,1
2022-03-12,Malaysia,2nd Dose,975
2022-03-12,Johor,1st Dose,1354
2022-03-12,Kedah,1st Dose,877
2022-03-12,Kelantan,1st Dose,298
2022-03-12,Melaka,1st Dose,696
2022-03-12,Negeri Sembilan,1st Dose,930
2022-03-12,Pahang,1st Dose,615
2022-03-12,Perak,1st Dose,1436
2022-03-12,Perlis,1st Dose,67
2022-03-12,Penang,1st Dose,1090
2022-03-12,Sabah,1st Dose,2614
2022-03-12,Sarawak,1st Dose,2998
2022-03-12,Selangor,1st Dose,8075
2022-03-12,Terengganu,1st Dose,288
2022-03-12,Kuala Lumpur,1st Dose,4206
2022-03-12,Labuan,1st Dose,76
2022-03-12,Putrajaya,1st Dose,125
2022-03-12,Malaysia,1st Dose,25745
2022-03-13,Johor,1st Booster,3745
2022-03-13,Kedah,1st Booster,1545
2022-03-13,Kelantan,1st Booster,1010
2022-03-13,Melaka,1st Booster,425
2022-03-13,Negeri Sembilan,1st Booster,252
2022-03-13,Pahang,1st Booster,206
2022-03-13,Perak,1st Booster,513
2022-03-13,Perlis,1st Booster,143
2022-03-13,Penang,1st Booster,1053
2022-03-13,Sabah,1st Booster,3539
2022-03-13,Sarawak,1st Booster,263
2022-03-13,Selangor,1st Booster,3122
2022-03-13,Terengganu,1st Booster,578
2022-03-13,Kuala Lumpur,1st Booster,950
2022-03-13,Labuan,1st Booster,15
2022-03-13,Putrajaya,1st Booster,102
2022-03-13,Malaysia,1st Booster,17461
2022-03-13,Johor,2nd Booster,23
2022-03-13,Kedah,2nd Booster,3
2022-03-13,Kelantan,2nd Booster,4
2022-03-13,Melaka,2nd Booster,0
2022-03-13,Negeri Sembilan,2nd Booster,1
2022-03-13,Pahang,2nd Booster,1
2022-03-13,Perak,2nd Booster,5
2022-03-13,Perlis,2nd Booster,0
2022-03-13,Penang,2nd Booster,4
2022-03-13,Sabah,2nd Booster,9
2022-03-13,Sarawak,2nd Booster,1
2022-03-13,Selangor,2nd Booster,3
2022-03-13,Terengganu,2nd Booster,1
2022-03-13,Kuala Lumpur,2nd Booster,3
2022-03-13,Labuan,2nd Booster,0
2022-03-13,Putrajaya,2nd Booster,0
2022-03-13,Malaysia,2nd Booster,58
2022-03-13,Johor,2nd Dose,332
2022-03-13,Kedah,2nd Dose,100
2022-03-13,Kelantan,2nd Dose,48
2022-03-13,Melaka,2nd Dose,29
2022-03-13,Negeri Sembilan,2nd Dose,20
2022-03-13,Pahang,2nd Dose,29
2022-03-13,Perak,2nd Dose,34
2022-03-13,Perlis,2nd Dose,6
2022-03-13,Penang,2nd Dose,64
2022-03-13,Sabah,2nd Dose,172
2022-03-13,Sarawak,2nd Dose,135
2022-03-13,Selangor,2nd Dose,157
2022-03-13,Terengganu,2nd Dose,56
2022-03-13,Kuala Lumpur,2nd Dose,108
2022-03-13,Labuan,2nd Dose,2
2022-03-13,Putrajaya,2nd Dose,0
2022-03-13,Malaysia,2nd Dose,1292
2022-03-13,Johor,1st Dose,2697
2022-03-13,Kedah,1st Dose,1315
2022-03-13,Kelantan,1st Dose,157
2022-03-13,Melaka,1st Dose,409
2022-03-13,Negeri Sembilan,1st Dose,898
2022-03-13,Pahang,1st Dose,429
2022-03-13,Perak,1st Dose,773
2022-03-13,Perlis,1st Dose,164
2022-03-13,Penang,1st Dose,874
2022-03-13,Sabah,1st Dose,1709
2022-03-13,Sarawak,1st Dose,1106
2022-03-13,Selangor,1st Dose,7220
2022-03-13,Terengganu,1st Dose,264
2022-03-13,Kuala Lumpur,1st Dose,5268
2022-03-13,Labuan,1st Dose,68
2022-03-13,Putrajaya,1st Dose,62
2022-03-13,Malaysia,1st Dose,23413
2022-03-14,Johor,1st Booster,3392
2022-03-14,Kedah,1st Booster,1482
2022-03-14,Kelantan,1st Booster,1514
2022-03-14,Melaka,1st Booster,564
2022-03-14,Negeri Sembilan,1st Booster,739
2022-03-14,Pahang,1st Booster,1390
2022-03-14,Perak,1st Booster,1859
2022-03-14,Perlis,1st Booster,456
2022-03-14,Penang,1st Booster,1873
2022-03-14,Sabah,1st Booster,4487
2022-03-14,Sarawak,1st Booster,1034
2022-03-14,Selangor,1st Booster,6335
2022-03-14,Terengganu,1st Booster,577
2022-03-14,Kuala Lumpur,1st Booster,1492
2022-03-14,Labuan,1st Booster,56
2022-03-14,Putrajaya,1st Booster,238
2022-03-14,Malaysia,1st Booster,27488
2022-03-14,Johor,2nd Booster,11
2022-03-14,Kedah,2nd Booster,2
2022-03-14,Kelantan,2nd Booster,3
2022-03-14,Melaka,2nd Booster,1
2022-03-14,Negeri Sembilan,2nd Booster,3
2022-03-14,Pahang,2nd Booster,1
2022-03-14,Perak,2nd Booster,16
2022-03-14,Perlis,2nd Booster,0
2022-03-14,Penang,2nd Booster,10
2022-03-14,Sabah,2nd Booster,15
2022-03-14,Sarawak,2nd Booster,5
2022-03-14,Selangor,2nd Booster,12
2022-03-14,Terengganu,2nd Booster,1
2022-03-14,Kuala Lumpur,2nd Booster,3
2022-03-14,Labuan,2nd Booster,1
2022-03-14,Putrajaya,2nd Booster,0
2022-03-14,Malaysia,2nd Booster,84
2022-03-14,Johor,2nd Dose,325
2022-03-14,Kedah,2nd Dose,88
2022-03-14,Kelantan,2nd Dose,88
2022-03-14,Melaka,2nd Dose,43
2022-03-14,Negeri Sembilan,2nd Dose,76
2022-03-14,Pahang,2nd Dose,63
2022-03-14,Perak,2nd Dose,180
2022-03-14,Perlis,2nd Dose,11
2022-03-14,Penang,2nd Dose,119
2022-03-14,Sabah,2nd Dose,140
2022-03-14,Sarawak,2nd Dose,188
2022-03-14,Selangor,2nd Dose,308
2022-03-14,Terengganu,2nd Dose,28
2022-03-14,Kuala Lumpur,2nd Dose,138
2022-03-14,Labuan,2nd Dose,4
2022-03-14,Putrajaya,2nd Dose,39
2022-03-14,Malaysia,2nd Dose,1838
2022-03-14,Johor,1st Dose,1750
2022-03-14,Kedah,1st Dose,933
2022-03-14,Kelantan,1st Dose,351
2022-03-14,Melaka,1st Dose,487
2022-03-14,Negeri Sembilan,1st Dose,635
2022-03-14,Pahang,1st Dose,514
2022-03-14,Perak,1st Dose,600
2022-03-14,Perlis,1st Dose,123
2022-03-14,Penang,1st Dose,702
2022-03-14,Sabah,1st Dose,1571
2022-03-14,Sarawak,1st Dose,1965
2022-03-14,Selangor,1st Dose,2041
2022-03-14,Terengganu,1st Dose,287
2022-03-14,Kuala Lumpur,1st Dose,2578
2022-03-14,Labuan,1st Dose,85
2022-03-14,Putrajaya,1st Dose,18
2022-03-14,Malaysia,1st Dose,14640
2022-03-15,Johor,1st Booster,3847
2022-03-15,Kedah,1st Booster,1904
2022-03-15,Kelantan,1st Booster,1583
2022-03-15,Melaka,1st Booster,595
2022-03-15,Negeri Sembilan,1st Booster,786
2022-03-15,Pahang,1st Booster,1778
2022-03-15,Perak,1st Booster,1563
2022-03-15,Perlis,1st Booster,548
2022-03-15,Penang,1st Booster,2261
2022-03-15,Sabah,1st Booster,5897
2022-03-15,Sarawak,1st Booster,1262
2022-03-15,Selangor,1st Booster,9030
2022-03-15,Terengganu,1st Booster,844
2022-03-15,Kuala Lumpur,1st Booster,1530
2022-03-15,Labuan,1st Booster,43
2022-03-15,Putrajaya,1st Booster,209
2022-03-15,Malaysia,1st Booster,33680
2022-03-15,Johor,2nd Booster,6
2022-03-15,Kedah,2nd Booster,6
2022-03-15,Kelantan,2nd Booster,5
2022-03-15,Melaka,2nd Booster,2
2022-03-15,Negeri Sembilan,2nd Booster,1
2022-03-15,Pahang,2nd Booster,5
2022-03-15,Perak,2nd Booster,6
2022-03-15,Perlis,2nd Booster,0
2022-03-15,Penang,2nd Booster,10
2022-03-15,Sabah,2nd Booster,21
2022-03-15,Sarawak,2nd Booster,2
2022-03-15,Selangor,2nd Booster,28
2022-03-15,Terengganu,2nd Booster,7
2022-03-15,Kuala Lumpur,2nd Booster,0
2022-03-15,Labuan,2nd Booster,0
2022-03-15,Putrajaya,2nd Booster,0
2022-03-15,Malaysia,2nd Booster,99
2022-03-15,Johor,2nd Dose,235
2022-03-15,Kedah,2nd Dose,49
2022-03-15,Kelantan,2nd Dose,76
2022-03-15,Melaka,2nd Dose,48
2022-03-15,Negeri Sembilan,2nd Dose,74
2022-03-15,Pahang,2nd Dose,75
2022-03-15,Perak,2nd Dose,121
2022-03-15,Perlis,2nd Dose,12
2022-03-15,Penang,2nd Dose,93
2022-03-15,Sabah,2nd Dose,165
2022-03-15,Sarawak,2nd Dose,147
2022-03-15,Selangor,2nd Dose,354
2022-03-15,Terengganu,2nd Dose,35
2022-03-15,Kuala Lumpur,2nd Dose,109
2022-03-15,Labuan,2nd Dose,3
2022-03-15,Putrajaya,2nd Dose,3
2022-03-15,Malaysia,2nd Dose,1599
2022-03-15,Johor,1st Dose,1846
2022-03-15,Kedah,1st Dose,776
2022-03-15,Kelantan,1st Dose,278
2022-03-15,Melaka,1st Dose,369
2022-03-15,Negeri Sembilan,1st Dose,376
2022-03-15,Pahang,1st Dose,741
2022-03-15,Perak,1st Dose,648
2022-03-15,Perlis,1st Dose,87
2022-03-15,Penang,1st Dose,475
2022-03-15,Sabah,1st Dose,1471
2022-03-15,Sarawak,1st Dose,3137
2022-03-15,Selangor,1st Dose,2860
2022-03-15,Terengganu,1st Dose,244
2022-03-15,Kuala Lumpur,1st Dose,4164
2022-03-15,Labuan,1st Dose,106
2022-03-15,Putrajaya,1st Dose,615
2022-03-15,Malaysia,1st Dose,18193
2022-03-16,Johor,1st Booster,3066
2022-03-16,Kedah,1st Booster,2083
2022-03-16,Kelantan,1st Booster,1594
2022-03-16,Melaka,1st Booster,634
2022-03-16,Negeri Sembilan,1st Booster,705
2022-03-16,Pahang,1st Booster,1681
2022-03-16,Perak,1st Booster,1198
2022-03-16,Perlis,1st Booster,173
2022-03-16,Penang,1st Booster,2228
2022-03-16,Sabah,1st Booster,5102
2022-03-16,Sarawak,1st Booster,1042
2022-03-16,Selangor,1st Booster,8596
2022-03-16,Terengganu,1st Booster,820
2022-03-16,Kuala Lumpur,1st Booster,544
2022-03-16,Labuan,1st Booster,37
2022-03-16,Putrajaya,1st Booster,267
2022-03-16,Malaysia,1st Booster,29770
2022-03-16,Johor,2nd Booster,20
2022-03-16,Kedah,2nd Booster,16
2022-03-16,Kelantan,2nd Booster,1
2022-03-16,Melaka,2nd Booster,5
2022-03-16,Negeri Sembilan,2nd Booster,1
2022-03-16,Pahang,2nd Booster,18
2022-03-16,Perak,2nd Booster,8
2022-03-16,Perlis,2nd Booster,0
2022-03-16,Penang,2nd Booster,8
2022-03-16,Sabah,2nd Booster,34
2022-03-16,Sarawak,2nd Booster,6
2022-03-16,Selangor,2nd Booster,32
2022-03-16,Terengganu,2nd Booster,3
2022-03-16,Kuala Lumpur,2nd Booster,10
2022-03-16,Labuan,2nd Booster,0
2022-03-16,Putrajaya,2nd Booster,0
2022-03-16,Malaysia,2nd Booster,162
2022-03-16,Johor,2nd Dose,246
2022-03-16,Kedah,2nd Dose,183
2022-03-16,Kelantan,2nd Dose,51
2022-03-16,Melaka,2nd Dose,164
2022-03-16,Negeri Sembilan,2nd Dose,60
2022-03-16,Pahang,2nd Dose,94
2022-03-16,Perak,2nd Dose,117
2022-03-16,Perlis,2nd Dose,13
2022-03-16,Penang,2nd Dose,193
2022-03-16,Sabah,2nd Dose,122
2022-03-16,Sarawak,2nd Dose,162
2022-03-16,Selangor,2nd Dose,268
2022-03-16,Terengganu,2nd Dose,32
2022-03-16,Kuala Lumpur,2nd Dose,71
2022-03-16,Labuan,2nd Dose,3
2022-03-16,Putrajaya,2nd Dose,0
2022-03-16,Malaysia,2nd Dose,1779
2022-03-16,Johor,1st Dose,1602
2022-03-16,Kedah,1st Dose,1173
2022-03-16,Kelantan,1st Dose,262
2022-03-16,Melaka,1st Dose,463
2022-03-16,Negeri Sembilan,1st Dose,510
2022-03-16,Pahang,1st Dose,795
2022-03-16,Perak,1st Dose,472
2022-03-16,Perlis,1st Dose,76
2022-03-16,Penang,1st Dose,593
2022-03-16,Sabah,1st Dose,1588
2022-03-16,Sarawak,1st Dose,3177
2022-03-16,Selangor,1st Dose,1303
2022-03-16,Terengganu,1st Dose,505
2022-03-16,Kuala Lumpur,1st Dose,462
2022-03-16,Labuan,1st Dose,101
2022-03-16,Putrajaya,1st Dose,411
2022-03-16,Malaysia,1st Dose,13493
2022-03-17,Johor,1st Booster,3865
2022-03-17,Kedah,1st Booster,1852
2022-03-17,Kelantan,1st Booster,1718
2022-03-17,Melaka,1st Booster,804
2022-03-17,Negeri Sembilan,1st Booster,663
2022-03-17,Pahang,1st Booster,1533
2022-03-17,Perak,1st Booster,1191
2022-03-17,Perlis,1st Booster,129
2022-03-17,Penang,1st Booster,2009
2022-03-17,Sabah,1st Booster,4576
2022-03-17,Sarawak,1st Booster,921
2022-03-17,Selangor,1st Booster,6196
2022-03-17,Terengganu,1st Booster,1097
2022-03-17,Kuala Lumpur,1st Booster,737
2022-03-17,Labuan,1st Booster,41
2022-03-17,Putrajaya,1st Booster,302
2022-03-17,Malaysia,1st Booster,27634
2022-03-17,Johor,2nd Booster,9
2022-03-17,Kedah,2nd Booster,7
2022-03-17,Kelantan,2nd Booster,3
2022-03-17,Melaka,2nd Booster,2
2022-03-17,Negeri Sembilan,2nd Booster,4
2022-03-17,Pahang,2nd Booster,10
2022-03-17,Perak,2nd Booster,5
2022-03-17,Perlis,2nd Booster,0
2022-03-17,Penang,2nd Booster,2
2022-03-17,Sabah,2nd Booster,18
2022-03-17,Sarawak,2nd Booster,1
2022-03-17,Selangor,2nd Booster,16
2022-03-17,Terengganu,2nd Booster,8
2022-03-17,Kuala Lumpur,2nd Booster,6
2022-03-17,Labuan,2nd Booster,0
2022-03-17,Putrajaya,2nd Booster,1
2022-03-17,Malaysia,2nd Booster,92
2022-03-17,Johor,2nd Dose,448
2022-03-17,Kedah,2nd Dose,102
2022-03-17,Kelantan,2nd Dose,85
2022-03-17,Melaka,2nd Dose,45
2022-03-17,Negeri Sembilan,2nd Dose,73
2022-03-17,Pahang,2nd Dose,76
2022-03-17,Perak,2nd Dose,102
2022-03-17,Perlis,2nd Dose,4
2022-03-17,Penang,2nd Dose,57
2022-03-17,Sabah,2nd Dose,125
2022-03-17,Sarawak,2nd Dose,135
2022-03-17,Selangor,2nd Dose,363
2022-03-17,Terengganu,2nd Dose,29
2022-03-17,Kuala Lumpur,2nd Dose,61
2022-03-17,Labuan,2nd Dose,2
2022-03-17,Putrajaya,2nd Dose,4
2022-03-17,Malaysia,2nd Dose,1711
2022-03-17,Johor,1st Dose,2084
2022-03-17,Kedah,1st Dose,1329
2022-03-17,Kelantan,1st Dose,507
2022-03-17,Melaka,1st Dose,390
2022-03-17,Negeri Sembilan,1st Dose,447
2022-03-17,Pahang,1st Dose,549
2022-03-17,Perak,1st Dose,686
2022-03-17,Perlis,1st Dose,76
2022-03-17,Penang,1st Dose,481
2022-03-17,Sabah,1st Dose,1338
2022-03-17,Sarawak,1st Dose,3183
2022-03-17,Selangor,1st Dose,1625
2022-03-17,Terengganu,1st Dose,369
2022-03-17,Kuala Lumpur,1st Dose,624
2022-03-17,Labuan,1st Dose,52
2022-03-17,Putrajaya,1st Dose,10
2022-03-17,Malaysia,1st Dose,13750
2022-03-18,Johor,1st Booster,2177
2022-03-18,Kedah,1st Booster,585
2022-03-18,Kelantan,1st Booster,307
2022-03-18,Melaka,1st Booster,770
2022-03-18,Negeri Sembilan,1st Booster,642
2022-03-18,Pahang,1st Booster,897
2022-03-18,Perak,1st Booster,1392
2022-03-18,Perlis,1st Booster,201
2022-03-18,Penang,1st Booster,1672
2022-03-18,Sabah,1st Booster,3540
2022-03-18,Sarawak,1st Booster,1267
2022-03-18,Selangor,1st Booster,4095
2022-03-18,Terengganu,1st Booster,202
2022-03-18,Kuala Lumpur,1st Booster,645
2022-03-18,Labuan,1st Booster,83
2022-03-18,Putrajaya,1st Booster,239
2022-03-18,Malaysia,1st Booster,18714
2022-03-18,Johor,2nd Booster,17
2022-03-18,Kedah,2nd Booster,1
2022-03-18,Kelantan,2nd Booster,0
2022-03-18,Melaka,2nd Booster,1
2022-03-18,Negeri Sembilan,2nd Booster,2
2022-03-18,Pahang,2nd Booster,11
2022-03-18,Perak,2nd Booster,9
2022-03-18,Perlis,2nd Booster,0
2022-03-18,Penang,2nd Booster,7
2022-03-18,Sabah,2nd Booster,17
2022-03-18,Sarawak,2nd Booster,4
2022-03-18,Selangor,2nd Booster,14
2022-03-18,Terengganu,2nd Booster,2
2022-03-18,Kuala Lumpur,2nd Booster,10
2022-03-18,Labuan,2nd Booster,0
2022-03-18,Putrajaya,2nd Booster,0
2022-03-18,Malaysia,2nd Booster,95
2022-03-18,Johor,2nd Dose,295
2022-03-18,Kedah,2nd Dose,31
2022-03-18,Kelantan,2nd Dose,8
2022-03-18,Melaka,2nd Dose,37
2022-03-18,Negeri Sembilan,2nd Dose,51
2022-03-18,Pahang,2nd Dose,44
2022-03-18,Perak,2nd Dose,129
2022-03-18,Perlis,2nd Dose,8
2022-03-18,Penang,2nd Dose,92
2022-03-18,Sabah,2nd Dose,112
2022-03-18,Sarawak,2nd Dose,282
2022-03-18,Selangor,2nd Dose,345
2022-03-18,Terengganu,2nd Dose,4
2022-03-18,Kuala Lumpur,2nd Dose,130
2022-03-18,Labuan,2nd Dose,1
2022-03-18,Putrajaya,2nd Dose,31
2022-03-18,Malaysia,2nd Dose,1600
2022-03-18,Johor,1st Dose,2434
2022-03-18,Kedah,1st Dose,564
2022-03-18,Kelantan,1st Dose,106
2022-03-18,Melaka,1st Dose,668
2022-03-18,Negeri Sembilan,1st Dose,1004
2022-03-18,Pahang,1st Dose,902
2022-03-18,Perak,1st Dose,1103
2022-03-18,Perlis,1st Dose,71
2022-03-18,Penang,1st Dose,837
2022-03-18,Sabah,1st Dose,1376
2022-03-18,Sarawak,1st Dose,3871
2022-03-18,Selangor,1st Dose,4601
2022-03-18,Terengganu,1st Dose,287
2022-03-18,Kuala Lumpur,1st Dose,939
2022-03-18,Labuan,1st Dose,66
2022-03-18,Putrajaya,1st Dose,196
2022-03-18,Malaysia,1st Dose,19025
2022-03-19,Johor,1st Booster,2531
2022-03-19,Kedah,1st Booster,1390
2022-03-19,Kelantan,1st Booster,714
2022-03-19,Melaka,1st Booster,474
2022-03-19,Negeri Sembilan,1st Booster,323
2022-03-19,Pahang,1st Booster,415
2022-03-19,Perak,1st Booster,653
2022-03-19,Perlis,1st Booster,137
2022-03-19,Penang,1st Booster,1536
2022-03-19,Sabah,1st Booster,2945
2022-03-19,Sarawak,1st Booster,511
2022-03-19,Selangor,1st Booster,3079
2022-03-19,Terengganu,1st Booster,325
2022-03-19,Kuala Lumpur,1st Booster,300
2022-03-19,Labuan,1st Booster,140
2022-03-19,Putrajaya,1st Booster,99
2022-03-19,Malaysia,1st Booster,15572
2022-03-19,Johor,2nd Booster,2
2022-03-19,Kedah,2nd Booster,3
2022-03-19,Kelantan,2nd Booster,1
2022-03-19,Melaka,2nd Booster,1
2022-03-19,Negeri Sembilan,2nd Booster,0
2022-03-19,Pahang,2nd Booster,4
2022-03-19,Perak,2nd Booster,2
2022-03-19,Perlis,2nd Booster,0
2022-03-19,Penang,2nd Booster,9
2022-03-19,Sabah,2nd Booster,9
2022-03-19,Sarawak,2nd Booster,0
2022-03-19,Selangor,2nd Booster,4
2022-03-19,Terengganu,2nd Booster,0
2022-03-19,Kuala Lumpur,2nd Booster,0
2022-03-19,Labuan,2nd Booster,0
